"1HSI_pocket5_atm"	0.104468631543	0.0110005181614
"1HSI_pocket3_atm"	0.991607200296	0.000944677367401
"1HSI_pocket9_atm"	0.724505637942	0.0352951369191
"1HSI_pocket2_atm"	0.89478373122	0.0292287357426
"1HSI_pocket7_atm"	0.0241409751212	0.00327577699789
"1HSI_pocket6_atm"	0.224044689022	0.0190806339312
"1HSI_pocket1_atm"	0.648184256412	0.12110267974
"1HSI_pocket8_atm"	0.872451732937	0.0379682950656
"1HSI_pocket0_atm"	0.876509865669	0.0292575685807
"1HSI_pocket4_atm"	0.969072603706	0.00495075965188
